SimulationTime 500
SimulationStepTime 50
Conductivity 25
InitialTemp 100
Density 7800
SpecificHeat 700
Nodes_number 1235
Triangle_number 2340
Quad_number 0
*Nodes
0, 0, 0
1, 0.003125, 0
2, 0.00625, 0
3, 0.009375, 0
4, 0.0125, 0
5, 0.015625, 0
6, 0.01875, 0
7, 0.021875, 0
8, 0.025, 0
9, 0.028125, 0
10, 0.03125, 0
11, 0.034375, 0
12, 0.0375, 0
13, 0.040625, 0
14, 0.04375, 0
15, 0.046875, 0
16, 0.05, 0
17, 0.053125, 0
18, 0.05625, 0
19, 0.059375, 0
20, 0.0625, 0
21, 0.065625, 0
22, 0.06875, 0
23, 0.071875, 0
24, 0.075, 0
25, 0.078125, 0
26, 0.08125, 0
27, 0.084375, 0
28, 0.0875, 0
29, 0.090625, 0
30, 0.09375, 0
31, 0.096875, 0
32, 0.1, 0
33, 0.1, -0.003125
34, 0.1, -0.00625
35, 0.1, -0.009375
36, 0.1, -0.0125
37, 0.1, -0.015625
38, 0.1, -0.01875
39, 0.1, -0.021875
40, 0.1, -0.025
41, 0.1, -0.028125
42, 0.1, -0.03125
43, 0.1, -0.034375
44, 0.1, -0.0375
45, 0.1, -0.040625
46, 0.1, -0.04375
47, 0.1, -0.046875
48, 0.1, -0.05
49, 0.1, -0.053125
50, 0.1, -0.05625
51, 0.1, -0.059375
52, 0.1, -0.0625
53, 0.1, -0.065625
54, 0.1, -0.06875
55, 0.1, -0.071875
56, 0.1, -0.075
57, 0.1, -0.078125
58, 0.1, -0.08125
59, 0.1, -0.084375
60, 0.1, -0.0875
61, 0.1, -0.090625
62, 0.1, -0.09375
63, 0.1, -0.096875
64, 0.1, -0.1
65, 0.096875, -0.1
66, 0.09375, -0.1
67, 0.090625, -0.1
68, 0.0875, -0.1
69, 0.084375, -0.1
70, 0.08125, -0.1
71, 0.078125, -0.1
72, 0.075, -0.1
73, 0.071875, -0.1
74, 0.06875, -0.1
75, 0.065625, -0.1
76, 0.0625, -0.1
77, 0.059375, -0.1
78, 0.05625, -0.1
79, 0.053125, -0.1
80, 0.05, -0.1
81, 0.046875, -0.1
82, 0.04375, -0.1
83, 0.040625, -0.1
84, 0.0375, -0.1
85, 0.034375, -0.1
86, 0.03125, -0.1
87, 0.028125, -0.1
88, 0.025, -0.1
89, 0.021875, -0.1
90, 0.01875, -0.1
91, 0.015625, -0.1
92, 0.0125, -0.1
93, 0.009375, -0.1
94, 0.00625, -0.1
95, 0.003125, -0.1
96, 0, -0.1
97, 0, -0.096875
98, 0, -0.09375
99, 0, -0.090625
100, 0, -0.0875
101, 0, -0.084375
102, 0, -0.08125
103, 0, -0.078125
104, 0, -0.075
105, 0, -0.071875
106, 0, -0.06875
107, 0, -0.065625
108, 0, -0.0625
109, 0, -0.059375
110, 0, -0.05625
111, 0, -0.053125
112, 0, -0.05
113, 0, -0.046875
114, 0, -0.04375
115, 0, -0.040625
116, 0, -0.0375
117, 0, -0.034375
118, 0, -0.03125
119, 0, -0.028125
120, 0, -0.025
121, 0, -0.021875
122, 0, -0.01875
123, 0, -0.015625
124, 0, -0.0125
125, 0, -0.009375
126, 0, -0.00625
127, 0, -0.003125
128, 0.00311, -0.0973067
129, 0.00622, -0.0973067
130, 0.00933, -0.0973067
131, 0.01244, -0.0973067
132, 0.01555, -0.0973067
133, 0.01866, -0.0973067
134, 0.02177, -0.0973067
135, 0.02488, -0.0973067
136, 0.02799, -0.0973067
137, 0.0311, -0.0973067
138, 0.03421, -0.0973067
139, 0.03732, -0.0973067
140, 0.04043, -0.0973067
141, 0.04354, -0.0973067
142, 0.04665, -0.0973067
143, 0.04976, -0.0973067
144, 0.05287, -0.0973067
145, 0.05598, -0.0973067
146, 0.05909, -0.0973067
147, 0.0622, -0.0973067
148, 0.06531, -0.0973067
149, 0.06842, -0.0973067
150, 0.07153, -0.0973067
151, 0.07464, -0.0973067
152, 0.07775, -0.0973067
153, 0.08086, -0.0973067
154, 0.08397, -0.0973067
155, 0.08708, -0.0973067
156, 0.09019, -0.0973067
157, 0.0933, -0.0973067
158, 0.09641, -0.0973067
159, 0.004665, -0.0946133
160, 0.007775, -0.0946133
161, 0.010885, -0.0946133
162, 0.013995, -0.0946133
163, 0.017105, -0.0946133
164, 0.020215, -0.0946133
165, 0.023325, -0.0946133
166, 0.026435, -0.0946133
167, 0.029545, -0.0946133
168, 0.032655, -0.0946133
169, 0.035765, -0.0946133
170, 0.038875, -0.0946133
171, 0.041985, -0.0946133
172, 0.045095, -0.0946133
173, 0.048205, -0.0946133
174, 0.051315, -0.0946133
175, 0.054425, -0.0946133
176, 0.057535, -0.0946133
177, 0.060645, -0.0946133
178, 0.063755, -0.0946133
179, 0.066865, -0.0946133
180, 0.069975, -0.0946133
181, 0.073085, -0.0946133
182, 0.076195, -0.0946133
183, 0.079305, -0.0946133
184, 0.082415, -0.0946133
